RIN,Geolocation,zip,long_lat,TigerLineID,Tract,Block
174717,"6607 S IH 35 SVRD NB, Austin, TX, ,",,,,,
174718,"2200 WHELESS LN, Austin, TX, ,","2200 WHELESS LN, AUSTIN, TX, 78723","-97.68545,30.311932",641924863,2112,3000
174719,"5200 BLOCK OVERBROOK DR, Austin, TX, ,","5200 OVERBROOK DR, AUSTIN, TX, 78723","-97.684555,30.298985",63951196,2107,2007
174720,"601 E 15TH ST, Austin, TX, ,",,,,,
174721,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174722,"5700 CAMERON RD, Austin, TX, ,","5700 CAMERON RD, AUSTIN, TX, 78723","-97.7021,30.315317",63932737,2105,2014
174723,"5700 CAMERON RD, Austin, TX, ,","5700 CAMERON RD, AUSTIN, TX, 78723","-97.7021,30.315317",63932737,2105,2014
174724,"4600 N IH 35 SB, Austin, TX, ,",,,,,
174725,"4600 N IH 35 SB, Austin, TX, ,",,,,,
174726,"5816 ENCINAL CV, Austin, TX, ,","5816 ENCINAL COVE, AUSTIN, TX, 78744","-97.75074,30.191526",63950076,2412,3001
174727,"5816 ENCINAL CV, Austin, TX, ,","5816 ENCINAL COVE, AUSTIN, TX, 78744","-97.75074,30.191526",63950076,2412,3001
174728,"E 6TH ST / NECHES ST, Austin, TX, ,",,,,,
174729,"1000 BLOCK E CESAR CHAVEZ ST, Austin, TX, ,","1000 E CESAR CHAVEZ ST, AUSTIN, TX, 78702","-97.734535,30.260548",63946630,902,4059
174730,"1000 BLOCK E CESAR CHAVEZ ST, Austin, TX, ,","1000 E CESAR CHAVEZ ST, AUSTIN, TX, 78702","-97.734535,30.260548",63946630,902,4059
174731,"4400 N IH 35 NB, Austin, TX, ,",,,,,
174732,"5200 BLOCK OVERBROOK DR, Austin, TX, ,","5200 OVERBROOK DR, AUSTIN, TX, 78723","-97.684555,30.298985",63951196,2107,2007
174733,"E 6TH ST / SAN JACINTO BLVD, Austin, TX, ,",,,,,
174734,"12900 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174735,"300 E 6TH ST, Austin, TX, ,",,,,,
174744,"1000 BLOCK E CESAR CHAVEZ ST, Austin, TX, ,","1000 E CESAR CHAVEZ ST, AUSTIN, TX, 78702","-97.734535,30.260548",63946630,902,4059
174745,"400 E 6TH ST, Austin, TX, ,",,,,,
174746,"4515 AIRPORT BLVD, Austin, TX, ,",,,,,
174747,"6301 BERKMAN DR, Austin, TX, ,","6301 BERKMAN DR, AUSTIN, TX, 78723","-97.690865,30.31685",63932791,2112,1007
174748,"2200 WHELESS LN, Austin, TX, ,","2200 WHELESS LN, AUSTIN, TX, 78723","-97.68545,30.311932",641924863,2112,3000
174749,"9416 NORTH CREEK DR, Austin, TX, ,","9416 N CREEK DR, AUSTIN, TX, 78753","-97.69157,30.36042",641800500,1823,3005
174750,"4500 BLOCK GUADALUPE ST, Austin, TX, ,",,,,,
174751,"2201 RIVERVIEW ST, Austin, TX, ,","2201 RIVERVIEW ST, AUSTIN, TX, 78702","-97.723045,30.250265",63948602,1000,4009
174752,"E 6TH ST / SAN JACINTO BLVD, Austin, TX, ,",,,,,
174753,"908 W 22ND ST, Austin, TX, ,","908 W 22ND ST, AUSTIN, TX, 78705","-97.74675,30.28539",63942604,604,3004
174754,"9515 N LAMAR BLVD, Austin, TX, ,",,,,,
174755,"8732 N LAMAR BLVD, Austin, TX, ,","8732 N LAMAR BLVD, AUSTIN, TX, 78753","-97.70218,30.355888",63932184,1805,2018
174756,"500 TRINITY ST, Austin, TX, ,","500 TRINITY ST, AUSTIN, TX, 78701","-97.739655,30.266209",63946501,1100,1106
174757,"800 BLOCK NECHES ST, Austin, TX, ,","800 NECHES ST, AUSTIN, TX, 78701","-97.73754,30.268717",63946514,1100,1062
174758,"500 TRINITY ST, Austin, TX, ,","500 TRINITY ST, AUSTIN, TX, 78701","-97.739655,30.266209",63946501,1100,1106
174759,"8210 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174760,"8210 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174761,"8210 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174762,"8210 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174763,"400 BLOCK W ST ELMO RD, Austin, TX, ,","400 W ST ELMO RD, AUSTIN, TX, 78745","-97.76976,30.219553",63944428,2003,2004
174764,"614 E ST JOHNS AVE, Austin, TX, ,",,,,,
174766,"8409 N LAMAR BLVD, Austin, TX, ,",,,,,
174767,"2508 E RIVERSIDE DR, Austin, TX, ,","2508 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.726135,30.239098",63948687,2304,2010
174769,"E 6TH ST / TRINITY ST, Austin, TX, ,",,,,,
174770,"400 E 6TH ST, Austin, TX, ,",,,,,
174771,"12435 DESSAU RD, Austin, TX, ,","12435 DESSAU RD, AUSTIN, TX, 78754","-97.647385,30.388954",646495318,1842,1020
174784,"6607 S IH 35 SVRD NB, Austin, TX, ,",,,,,
174786,"7100 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174787,"9422 N LAMAR BLVD, Austin, TX, ,",,,,,
174788,"400 BLOCK W ST ELMO RD, Austin, TX, ,","400 W ST ELMO RD, AUSTIN, TX, 78745","-97.76976,30.219553",63944428,2003,2004
174789,"3543 GREYSTONE DR, Austin, TX, ,","3543 GREYSTONE DR, AUSTIN, TX, 78731","-97.75107,30.35833",63929022,1752,1001
174790,"14010 N US 183 HWY SVRD SB, Austin, TX, ,",,,,,
174791,"6307 BLUFF SPRINGS RD, Austin, TX, ,","6307 BLUFF SPRINGS RD, AUSTIN, TX, 78744","-97.76522,30.192354",63949855,2419,1001
174792,"GEORGIAN DR / E POWELL LN, Austin, TX, ,",,,,,
174793,"GEORGIAN DR / E POWELL LN, Austin, TX, ,",,,,,
174794,"9416 NORTH CREEK DR, Austin, TX, ,","9416 N CREEK DR, AUSTIN, TX, 78753","-97.69157,30.36042",641800500,1823,3005
174795,"SOUTHRIDGE DR / BANISTER LN, Austin, TX, ,",,,,,
174796,"E 12TH ST / NEW YORK DR, Austin, TX, ,",,,,,
174804,"6000 BLOCK COUGAR DR, Austin, TX, ,","6000 COUGAR DR, AUSTIN, TX, 78745","-97.78733,30.205652",63949350,2410,2000
174805,"2400 S CONGRESS AVE, Austin, TX, ,","2400 CONGRESS AVE S, AUSTIN, TX, 78704","-97.75363,30.23864",63945011,1308,4003
174806,"100 BLOCK S IH 35 SVRD NB, Austin, TX, ,",,,,,
174807,"100 BLOCK S IH 35 SVRD NB, Austin, TX, ,",,,,,
174808,"4515 AIRPORT BLVD, Austin, TX, ,",,,,,
174809,"12435 DESSAU RD, Austin, TX, ,","12435 DESSAU RD, AUSTIN, TX, 78754","-97.647385,30.388954",646495318,1842,1020
174811,"403 E 15TH ST, Austin, TX, ,",,,,,
174812,"800 BLOCK NECHES ST, Austin, TX, ,","800 NECHES ST, AUSTIN, TX, 78701","-97.73754,30.268717",63946514,1100,1062
174813,"8210 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174814,"4803 PEACH GROVE CT, Austin, TX, ,","4803 PEACH GROVE CT, AUSTIN, TX, 78744","-97.731636,30.195648",63950674,2431,1035
174815,"600 NECHES ST, Austin, TX, ,","600 NECHES ST, AUSTIN, TX, 78701","-97.73823,30.266857",63946499,1100,1096
174816,"100 W SLAUGHTER LN, Austin, TX, ,","100 W SLAUGHTER LN, AUSTIN, TX, 78748","-97.787186,30.167149",642148161,2422,2017
174817,"8101 COLONY LOOP DR, Austin, TX, ,","8101 COLONY LOOP DR, AUSTIN, TX, 78724","-97.62912,30.297913",63952284,2202,2004
174818,"8101 COLONY LOOP DR, Austin, TX, ,","8101 COLONY LOOP DR, AUSTIN, TX, 78724","-97.62912,30.297913",63952284,2202,2004
174819,"2300 W BRAKER LN, Austin, TX, ,",,,,,
174820,"9409 HANSFORD DR, Austin, TX, ,","9409 HANSFORD DR, AUSTIN, TX, 78753","-97.68336,30.356363",63934666,1833,1002
174821,"RESEARCH BLVD NB / W ANDERSON LN WB, Austin, TX, ,",,,,,
174822,"1009 W 26TH ST, Austin, TX, ,","1009 W 26TH ST, AUSTIN, TX, 78705","-97.74777,30.290882",63942572,603,2003
174823,"2900 SUNRIDGE DR, Austin, TX, ,","2900 SUNRIDGE DR, AUSTIN, TX, 78741","-97.72626,30.220322",63965762,2313,1001
174824,"12900 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174825,"12800 TURTLE ROCK RD, Austin, TX, ,","12800 TURTLE ROCK RD, AUSTIN, TX, 78729","-97.774345,30.452042",126471263,20406,1003
174826,"12800 TURTLE ROCK RD, Austin, TX, ,","12800 TURTLE ROCK RD, AUSTIN, TX, 78729","-97.774345,30.452042",126471263,20406,1003
174827,"12800 TURTLE ROCK RD, Austin, TX, ,","12800 TURTLE ROCK RD, AUSTIN, TX, 78729","-97.774345,30.452042",126471263,20406,1003
174828,"9323 MANCHACA RD, Austin, TX, ,",,,,,
174829,"E 12TH ST / NEW YORK DR, Austin, TX, ,",,,,,
174831,"421 E 6TH ST, Austin, TX, ,",,,,,
174832,"421 E 6TH ST, Austin, TX, ,",,,,,
174833,"2400 E OLTORF ST, Austin, TX, ,","2400 E OLTORF ST, AUSTIN, TX, 78741","-97.72984,30.229029",232053290,2316,2003
174834,"7131 HOWERINGTON CIR, Austin, TX, ,","7131 HOWERINGTON CIR, AUSTIN, TX, 78724","-97.64456,30.304132",63974550,2202,3054
174835,"409 E 6TH ST, Austin, TX, ,",,,,,
174836,"2300 W BRAKER LN, Austin, TX, ,",,,,,
174837,"7117 WOOD HOLLOW DR, Austin, TX, ,","7117 WOOD HOLLOW DR, AUSTIN, TX, 78731","-97.752754,30.354069",64023755,1752,3000
174838,"7117 WOOD HOLLOW DR, Austin, TX, ,","7117 WOOD HOLLOW DR, AUSTIN, TX, 78731","-97.752754,30.354069",64023755,1752,3000
174839,"8201 N LAMAR BLVD, Austin, TX, ,","8201 N LAMAR BLVD, AUSTIN, TX, 78753","-97.709,30.35091",63932037,1806,4003
174840,"8201 N LAMAR BLVD, Austin, TX, ,","8201 N LAMAR BLVD, AUSTIN, TX, 78753","-97.709,30.35091",63932037,1806,4003
174841,"1009 W 26TH ST, Austin, TX, ,","1009 W 26TH ST, AUSTIN, TX, 78705","-97.74777,30.290882",63942572,603,2003
174842,"1009 W 26TH ST, Austin, TX, ,","1009 W 26TH ST, AUSTIN, TX, 78705","-97.74777,30.290882",63942572,603,2003
174843,"1009 W 26TH ST, Austin, TX, ,","1009 W 26TH ST, AUSTIN, TX, 78705","-97.74777,30.290882",63942572,603,2003
174846,"400 E 6TH ST, Austin, TX, ,",,,,,
174847,"400 E 6TH ST, Austin, TX, ,",,,,,
174848,"4703 CHIAPPERO TRL, Austin, TX, ,","4703 CHIAPPERO TRL, AUSTIN, TX, 78731","-97.74978,30.321508",63929517,101,1009
174849,"4703 CHIAPPERO TRL, Austin, TX, ,","4703 CHIAPPERO TRL, AUSTIN, TX, 78731","-97.74978,30.321508",63929517,101,1009
174851,"12800 TURTLE ROCK RD, Austin, TX, ,","12800 TURTLE ROCK RD, AUSTIN, TX, 78729","-97.774345,30.452042",126471263,20406,1003
174852,"9323 MANCHACA RD, Austin, TX, ,",,,,,
174853,"715 E 8TH ST, Austin, TX, ,",,,,,
174854,"2400 E OLTORF ST, Austin, TX, ,","2400 E OLTORF ST, AUSTIN, TX, 78741","-97.72984,30.229029",232053290,2316,2003
174855,"2300 W BRAKER LN, Austin, TX, ,",,,,,
174856,"1500 FARO DR, Austin, TX, ,","1500 FARO DR, AUSTIN, TX, 78741","-97.712685,30.23196",63949187,2318,1004
174864,"8201 N LAMAR BLVD, Austin, TX, ,","8201 N LAMAR BLVD, AUSTIN, TX, 78753","-97.709,30.35091",63932037,1806,4003
174865,"1009 W 26TH ST, Austin, TX, ,","1009 W 26TH ST, AUSTIN, TX, 78705","-97.74777,30.290882",63942572,603,2003
174866,"419 E 6TH ST, Austin, TX, ,",,,,,
174867,"419 E 6TH ST, Austin, TX, ,",,,,,
174868,"2508 E RIVERSIDE DR, Austin, TX, ,","2508 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.726135,30.239098",63948687,2304,2010
174869,"306 E POWELL LN, Austin, TX, ,",,,,,
174885,"1100 W PARMER LN, Austin, TX, ,","1100 W PARMER LN, AUSTIN, TX, 78727","-97.67835,30.407925",641800971,1848,3007
174886,"3431 W WILLIAM CANNON DR, Austin, TX, ,","3431 E WILLIAM CANNON DR, AUSTIN, TX, 78744","-97.75517,30.184122",641669737,2427,1001
174888,"1600 WHELESS LN, Austin, TX, ,","1600 WHELESS LN, AUSTIN, TX, 78723","-97.69166,30.319271",63932781,2104,1003
174889,"2300 W BRAKER LN, Austin, TX, ,",,,,,
174890,"3431 W WILLIAM CANNON DR, Austin, TX, ,","3431 W WILLIAM CANNON DR, AUSTIN, TX, 78745","-97.829254,30.213207",641664174,1729,1001
174891,"7608 LOGANBERRY DR, Austin, TX, ,","7608 LOGANBERRY DR, AUSTIN, TX, 78745","-97.78543,30.18398",63949531,2422,3011
174892,"2700 E 7TH ST, Austin, TX, ,","2700 E 7TH ST, AUSTIN, TX, 78702","-97.71155,30.260609",64016929,902,1009
174893,"8220 W SH 71, Austin, TX, ,",,,,,
174894,"8220 W SH 71, Austin, TX, ,",,,,,
174895,"300 E 6TH ST, Austin, TX, ,",,,,,
174896,"505 E 6TH ST, Austin, TX, ,",,,,,
174897,"500 E RUNDBERG LN, Austin, TX, ,","500 E RUNDBERG LN, AUSTIN, TX, 78753","-97.69053,30.359465",64023977,1823,3001
174898,"407 PRIMROSE ST, Austin, TX, ,","407 PRIMROSE ST, AUSTIN, TX, 78753","-97.69821,30.350325",63932247,1806,3001
174899,"4502 TURNSTONE DR, Austin, TX, ,","4502 TURNSTONE DR, AUSTIN, TX, 78744","-97.75091,30.186718",63950120,2412,2001
174900,"4502 TURNSTONE DR, Austin, TX, ,","4502 TURNSTONE DR, AUSTIN, TX, 78744","-97.75091,30.186718",63950120,2412,2001
174901,"4502 TURNSTONE DR, Austin, TX, ,","4502 TURNSTONE DR, AUSTIN, TX, 78744","-97.75091,30.186718",63950120,2412,2001
174902,"12637 PICKET ROPE LN, Austin, TX, ,","12637 PICKET ROPE LN, AUSTIN, TX, 78727","-97.686264,30.414513",63982796,1848,2007
174903,"406 E 6TH ST, Austin, TX, ,",,,,,
174904,"306 E POWELL LN, Austin, TX, ,",,,,,
174905,"1100 W PARMER LN, Austin, TX, ,",,,,,
174906,"1011 W 5TH ST, Austin, TX, ,","1011 E 5TH ST, AUSTIN, TX, 78702","-97.73279,30.264116",63946719,902,4029
174907,"1600 WHELESS LN, Austin, TX, ,","1600 WHELESS LN, AUSTIN, TX, 78723","-97.69166,30.319271",63932781,2104,1003
174908,"3431 W WILLIAM CANNON DR, Austin, TX, ,","3431 E WILLIAM CANNON DR, AUSTIN, TX, 78744","-97.75517,30.184122",641669737,2427,1001
174909,"601 E 15TH ST, Austin, TX, ,",,,,,
174910,"E OLTORF ST / BURLESON RD, Austin, TX, ,",,,,,
174911,"6301 BERKMAN DR, Austin, TX, ,","6301 BERKMAN DR, AUSTIN, TX, 78723","-97.690865,30.31685",63932791,2112,1007
174912,"2900 SUNRIDGE DR, Austin, TX, ,","2900 SUNRIDGE DR, AUSTIN, TX, 78741","-97.72626,30.220322",63965762,2313,1001
174913,"1500 FARO DR, Austin, TX, ,","1500 FARO DR, AUSTIN, TX, 78741","-97.712685,30.23196",63949187,2318,1004
174914,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174915,"7920 SAN FELIPE BLVD, Austin, TX, ,","7920 SAN FELIPE BLVD, AUSTIN, TX, 78729","-97.769066,30.438246",636383862,20406,2008
174916,"300 E 6TH ST, Austin, TX, ,",,,,,
174917,"700K NECHES ST, Austin, TX, ,","700 NECHES ST, AUSTIN, TX, 78701","-97.7379,30.267776",63946531,1100,1063
174918,"700K NECHES ST, Austin, TX, ,","700 NECHES ST, AUSTIN, TX, 78701","-97.7379,30.267776",63946531,1100,1063
174919,"4502 TURNSTONE DR, Austin, TX, ,","4502 TURNSTONE DR, AUSTIN, TX, 78744","-97.75091,30.186718",63950120,2412,2001
174920,"E 7TH ST / TRINITY ST, Austin, TX, ,",,,,,
174924,"ELMONT DR / S PLEASANT VALLEY RD, Austin, TX, ,",,,,,
174925,"2300 W BRAKER LN, Austin, TX, ,",,,,,
174926,"7117 WOOD HOLLOW DR, Austin, TX, ,","7117 WOOD HOLLOW DR, AUSTIN, TX, 78731","-97.752754,30.354069",64023755,1752,3000
174927,"8220 W SH 71, Austin, TX, ,",,,,,
174928,"2900 SUNRIDGE DR, Austin, TX, ,","2900 SUNRIDGE DR, AUSTIN, TX, 78741","-97.72626,30.220322",63965762,2313,1001
174929,"13700 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174930,"13700 N IH 35 SVRD SB, Austin, TX, ,",,,,,
174931,"1500 FARO DR, Austin, TX, ,","1500 FARO DR, AUSTIN, TX, 78741","-97.712685,30.23196",63949187,2318,1004
174932,"400 E 6TH ST, Austin, TX, ,",,,,,
174933,"7920 SAN FELIPE BLVD, Austin, TX, ,","7920 SAN FELIPE BLVD, AUSTIN, TX, 78729","-97.769066,30.438246",636383862,20406,2008
174934,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174935,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174936,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174937,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174938,"E 7TH ST / TRINITY ST, Austin, TX, ,",,,,,
174939,"700K NECHES ST, Austin, TX, ,","700 NECHES ST, AUSTIN, TX, 78701","-97.7379,30.267776",63946531,1100,1063
174940,"12637 PICKET ROPE LN, Austin, TX, ,","12637 PICKET ROPE LN, AUSTIN, TX, 78727","-97.686264,30.414513",63982796,1848,2007
174941,"1030 NORWOOD PARK BLVD, Austin, TX, ,","1030 NORWOOD PARK BLVD, AUSTIN, TX, 78753","-97.69347,30.339966",64123786,1813,2022
174943,"15108 FM 1825 RD, Austin, TX, ,",,,,,
174944,"E 7TH ST / TRINITY ST, Austin, TX, ,",,,,,
174945,"403 E 6TH ST, Austin, TX, ,",,,,,
174946,"500 BLOCK NECHES ST, Austin, TX, ,","500 NECHES ST, AUSTIN, TX, 78701","-97.73857,30.26592",63946505,1100,1105
174947,"4502 TURNSTONE DR, Austin, TX, ,","4502 TURNSTONE DR, AUSTIN, TX, 78744","-97.75091,30.186718",63950120,2412,2001
174948,"12637 PICKET ROPE LN, Austin, TX, ,","12637 PICKET ROPE LN, AUSTIN, TX, 78727","-97.686264,30.414513",63982796,1848,2007
174950,"2701 COLLINS CREEK DR, Austin, TX, ,","2701 COLLINS CREEK DR, AUSTIN, TX, 78741","-97.729996,30.225998",64115368,2313,2001
174952,"11113 CAIN HARVEST DR, Austin, TX, ,","11113 CAIN HARVEST DR, AUSTIN, TX, 78754","-97.6433,30.362267",614179039,1842,1052
174953,"7131 HOWERINGTON CIR, Austin, TX, ,","7131 HOWERINGTON CIR, AUSTIN, TX, 78724","-97.64456,30.304132",63974550,2202,3054
174954,"4609 SALOMA PL, Austin, TX, ,","4609 SALOMA PL, AUSTIN, TX, 78749","-97.851265,30.20952",63937693,1777,2005
174955,"4609 SALOMA PL, Austin, TX, ,","4609 SALOMA PL, AUSTIN, TX, 78749","-97.851265,30.20952",63937693,1777,2005
174964,"505 E 6TH ST, Austin, TX, ,",,,,,
174965,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174966,"FORT BRANCH BLVD / WEBBERVILLE RD, Austin, TX, ,",,,,,
174967,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174968,"600 TRINITY ST, Austin, TX, ,","600 TRINITY ST, AUSTIN, TX, 78701","-97.73931,30.267145",63946498,1100,1095
174969,"12637 PICKET ROPE LN, Austin, TX, ,","12637 PICKET ROPE LN, AUSTIN, TX, 78727","-97.686264,30.414513",63982796,1848,2007
174970,"4801 SARA DR, Austin, TX, ,","4801 SARA DR, AUSTIN, TX, 78721","-97.689674,30.270634",63951616,2110,2004
174971,"5300 CAMERON RD, Austin, TX, ,","5300 CAMERON RD, AUSTIN, TX, 78723","-97.70778,30.3109",64007940,2105,2014
174972,"1600 WHELESS LN, Austin, TX, ,","1600 WHELESS LN, AUSTIN, TX, 78723","-97.69166,30.319271",63932781,2104,1003
174973,"400 COMAL ST, Austin, TX, ,","400 COMAL ST, AUSTIN, TX, 78702","-97.72736,30.261278",636368878,902,4026
174974,"1912 ROSEWOOD AVE, Austin, TX, ,","1912 ROSEWOOD AVE, AUSTIN, TX, 78702","-97.71885,30.269737",63947213,804,1012
174975,"4609 SALOMA PL, Austin, TX, ,","4609 SALOMA PL, AUSTIN, TX, 78749","-97.851265,30.20952",63937693,1777,2005
174976,"6011 CARNATION TER, Austin, TX, ,","6011 CARNATION TER, AUSTIN, TX, 78741","-97.70333,30.231833",63949225,2318,2007
174977,"RED RIVER ST / E 12TH ST, Austin, TX, ,",,,,,
174978,"1054 SPRINGDALE RD, Austin, TX, ,","1054 SPRINGDALE RD, AUSTIN, TX, 78721","-97.69217,30.270855",63948146,2111,1001
174979,"1054 SPRINGDALE RD, Austin, TX, ,","1054 SPRINGDALE RD, AUSTIN, TX, 78721","-97.69217,30.270855",63948146,2111,1001
174980,"E 3RD ST / SAN JACINTO BLVD, Austin, TX, ,",,,,,
174981,"6306 E RIVERSIDE DR, Austin, TX, ,","6306 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.70328,30.224949",63997834,2312,1014
174983,"14010 N US 183 HWY SVRD SB, Austin, TX, ,",,,,,
174985,"1912 ROSEWOOD AVE, Austin, TX, ,","1912 ROSEWOOD AVE, AUSTIN, TX, 78702","-97.71885,30.269737",63947213,804,1012
174986,"2900 SUNRIDGE DR, Austin, TX, ,","2900 SUNRIDGE DR, AUSTIN, TX, 78741","-97.72626,30.220322",63965762,2313,1001
174987,"309 E 6TH ST, Austin, TX, ,",,,,,
174988,"309 E 6TH ST, Austin, TX, ,",,,,,
174989,"4609 SALOMA PL, Austin, TX, ,","4609 SALOMA PL, AUSTIN, TX, 78749","-97.851265,30.20952",63937693,1777,2005
174990,"4609 SALOMA PL, Austin, TX, ,","4609 SALOMA PL, AUSTIN, TX, 78749","-97.851265,30.20952",63937693,1777,2005
174991,"6011 CARNATION TER, Austin, TX, ,","6011 CARNATION TER, AUSTIN, TX, 78741","-97.70333,30.231833",63949225,2318,2007
174992,"309 E 6TH ST, Austin, TX, ,",,,,,
174994,"800 BLOCK NECHES ST, Austin, TX, ,","800 NECHES ST, AUSTIN, TX, 78701","-97.73754,30.268717",63946514,1100,1062
174995,"1030 NORWOOD PARK BLVD, Austin, TX, ,","1030 NORWOOD PARK BLVD, AUSTIN, TX, 78753","-97.69347,30.339966",64123786,1813,2022
174997,"RESEARCH BLVD NB / W ANDERSON LN WB, Austin, TX, ,",,,,,
174998,"2607 S IH 35 SVRD NB, Austin, TX, ,",,,,,
175000,"2215 PERRY AVE, Austin, TX, ,","2215 PERRY AVE, AUSTIN, TX, 78704","-97.765656,30.246359",63944521,1305,2008
175002,"9826 NORTH LAKE CREEK PKWY, Austin, TX, ,","9826 N LAKE CREEK PKWY, AUSTIN, TX, 78717","-97.79342,30.474062",126457445,20311,1035
175003,"300 E 6TH ST, Austin, TX, ,",,,,,
175004,"12900 N IH 35 SVRD SB, Austin, TX, ,",,,,,
175005,"12900 N IH 35 SVRD SB, Austin, TX, ,",,,,,
175006,"E RIVERSIDE DR / PARKER LN, Austin, TX, ,",,,,,
175007,"200 E 6TH ST, Austin, TX, ,","200 W 6TH ST, AUSTIN, TX, 78701","-97.74421,30.268446",63943432,1100,1087
175010,"1912 ROSEWOOD AVE, Austin, TX, ,","1912 ROSEWOOD AVE, AUSTIN, TX, 78702","-97.71885,30.269737",63947213,804,1012
175011,"2512 E RIVERSIDE DR, Austin, TX, ,","2512 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.72613,30.239086",63948687,2304,2010
175012,"2512 E RIVERSIDE DR, Austin, TX, ,","2512 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.72613,30.239086",63948687,2304,2010
175013,"2430 CROMWELL CIR, Austin, TX, ,","2430 CROMWELL CIR, AUSTIN, TX, 78741","-97.71989,30.225883",641670185,2314,3000
175014,"8225 N FM 620 RD, Austin, TX, ,",,,,,
175015,"2407 DURWOOD ST, Austin, TX, ,","2407 DURWOOD ST, AUSTIN, TX, 78704","-97.758156,30.24107",63944765,1308,4000
175016,"2222 E OLTORF ST, Austin, TX, ,","2222 E OLTORF ST, AUSTIN, TX, 78741","-97.7314,30.229918",63948768,2315,2000
175024,"300 E 6TH ST, Austin, TX, ,",,,,,
175025,"2430 CROMWELL CIR, Austin, TX, ,","2430 CROMWELL CIR, AUSTIN, TX, 78741","-97.71989,30.225883",641670185,2314,3000
175026,"11920 DOMAIN DR, Austin, TX, ,",,,,,
175027,"11920 DOMAIN DR, Austin, TX, ,",,,,,
175029,"401 LITTLE TEXAS LN, Austin, TX, ,","401 LITTLE TEXAS LN, AUSTIN, TX, 78745","-97.77034,30.19997",637872280,2402,4009
175030,"2430 CROMWELL CIR, Austin, TX, ,","2430 CROMWELL CIR, AUSTIN, TX, 78741","-97.71989,30.225883",641670185,2314,3000
175031,"2222 E OLTORF ST, Austin, TX, ,","2222 E OLTORF ST, AUSTIN, TX, 78741","-97.7314,30.229918",63948768,2315,2000
175032,"9826 NORTH LAKE CREEK PKWY, Austin, TX, ,","9826 N LAKE CREEK PKWY, AUSTIN, TX, 78717","-97.79342,30.474062",126457445,20311,1035
175034,"9826 NORTH LAKE CREEK PKWY, Austin, TX, ,","9826 N LAKE CREEK PKWY, AUSTIN, TX, 78717","-97.79342,30.474062",126457445,20311,1035
175035,"9826 NORTH LAKE CREEK PKWY, Austin, TX, ,","9826 N LAKE CREEK PKWY, AUSTIN, TX, 78717","-97.79342,30.474062",126457445,20311,1035
175036,"9826 NORTH LAKE CREEK PKWY, Austin, TX, ,","9826 N LAKE CREEK PKWY, AUSTIN, TX, 78717","-97.79342,30.474062",126457445,20311,1035
175037,"9826 NORTH LAKE CREEK PKWY, Austin, TX, ,","9826 N LAKE CREEK PKWY, AUSTIN, TX, 78717","-97.79342,30.474062",126457445,20311,1035
175038,"7131 HOWERINGTON CIR, Austin, TX, ,","7131 HOWERINGTON CIR, AUSTIN, TX, 78724","-97.64456,30.304132",63974550,2202,3054
175039,"MANOR RD / ADALEE AVE, Austin, TX, ,",,,,,
175040,"MANOR RD / ADALEE AVE, Austin, TX, ,",,,,,
175041,"MANOR RD / ADALEE AVE, Austin, TX, ,",,,,,
175042,"2407 DURWOOD ST, Austin, TX, ,","2407 DURWOOD ST, AUSTIN, TX, 78704","-97.758156,30.24107",63944765,1308,4000
175043,"6603 BERKMAN DR, Austin, TX, ,","6603 BERKMAN DR, AUSTIN, TX, 78723","-97.68943,30.319195",64047077,2112,1004
175044,"11920 DOMAIN DR, Austin, TX, ,",,,,,
